id,amount,location,time
51675,246.765,TOK,16:01
51676,7058.64,TOK,19:38
51677,2100.47,TX,15:52
51678,5200.95,TX,10:05
51679,3224.86,LON,08:17
51680,4939.28,TOK,21:23
51681,5558.99,MUM,06:08
51682,6365.45,TOK,22:10
51683,2346.6,LON,16:05
51684,5980.99,CHI,08:01
51685,6544.16,PAR,04:24
51686,9790.36,NY,16:56
51687,829.022,PAR,00:59
51688,8433.99,TX,11:22
51689,7148.68,NY,05:41
51690,6778,CHI,11:59
51691,9674.47,NY,15:04
51692,1660.65,MUM,07:34
51693,8284.83,LON,17:26
51694,3554.06,MUM,19:47
51695,9302.81,LON,14:14
51696,5451.72,MUM,21:12
51697,3951.55,LON,00:52
51698,6994.6,TOK,11:45
51699,5912.41,PAR,12:43
51700,9966.14,PAR,02:39
51701,5578.04,CHI,21:37
51702,6424.15,PAR,16:46
51703,3783.24,MUM,17:57
51704,5447.26,LA,19:39
51705,2842.37,NY,13:10
51706,3995.79,MUM,18:10
51707,3935.83,TX,17:53
51708,304.119,LON,08:18
51709,7208.24,LA,16:57
51710,7704.17,MUM,01:00
51711,32.1645,LA,04:51
51712,7599.29,TX,22:33
51713,1346.85,NY,22:27
51714,7041.24,PAR,07:00
51715,2502.87,TX,21:26
51716,7775.36,TOK,07:57
51717,2668.75,PAR,20:12
51718,3254.84,TX,05:35
51719,372.764,NY,18:40
51720,7475.8,PAR,22:13
51721,4128.12,NY,00:23
51722,3258.53,TX,01:38
51723,5443.65,NY,16:35
51724,8312.36,LA,01:27
51725,1142.79,LA,21:53
51726,2682.93,MUM,06:19
51727,5121.54,NY,01:33
51728,3935.99,TX,13:43
51729,1672.61,TX,05:26
51730,8141.2,LON,19:25
51731,1632.94,LON,04:25
51732,7635.02,TX,12:27
51733,5835.11,TOK,10:22
51734,4408.01,MUM,03:27
51735,99.6988,PAR,08:20
51736,5459.71,LON,10:11
51737,3662.1,PAR,10:42
51738,6710.68,PAR,11:12
51739,7608.43,TX,03:33
51740,3929.61,CHI,06:39
51741,846.876,NY,14:43
51742,3844.6,NY,15:47
51743,8859.03,MUM,04:22
51744,1886.52,PAR,05:26
51745,625.273,TOK,21:12
51746,6982.13,MUM,10:08
51747,1146.15,NY,04:32
51748,3397.58,NY,07:55
51749,3149.55,PAR,19:05
51750,6705.54,TX,12:58
51751,1849.3,LA,06:27
51752,3053.56,PAR,18:10
51753,7121.62,PAR,13:31
51754,9454.17,NY,16:52
51755,7857.47,CHI,18:08
51756,7823.75,TOK,16:54
51757,26.8628,CHI,20:30
51758,3967.52,TOK,11:00
51759,1024,LON,14:33
51760,3522,TOK,11:45
51761,4194.31,LA,06:55
51762,3075.36,TOK,10:15
51763,3073.25,TX,14:34
51764,8195.22,LON,01:32
51765,3576.81,NY,22:00
51766,7666.71,CHI,12:29
51767,7395.13,LON,11:30
51768,6207.51,PAR,17:28
51769,2623.05,LON,15:45
51770,1484.46,PAR,02:05
51771,7671.91,PAR,03:33
51772,3904.93,CHI,16:29
51773,7093.02,TOK,12:12
51774,4746.95,NY,09:21
51775,138.39,NY,22:49
51776,1128.71,LON,09:15
51777,4421.81,TX,14:25
51778,4271.83,PAR,18:28
51779,8995.3,LON,23:54
51780,1209.51,LON,21:53
51781,6590.92,LA,15:58
51782,35.8214,TX,02:06
51783,1691.8,LON,17:32
51784,8324.25,MUM,16:10
51785,4681.72,LA,15:58
51786,6652.07,PAR,03:02
51787,1954.36,PAR,11:08
51788,2921.67,LON,16:22
51789,2573.91,MUM,09:28
51790,4536.09,PAR,05:06
51791,3539.11,LON,13:23
51792,6114.17,PAR,16:21
51793,3362.55,NY,15:28
51794,3259.26,TOK,09:27
51795,8541.17,CHI,00:10
51796,5838.41,LON,12:23
51797,8842.78,NY,01:10
51798,5335.12,TOK,14:35
51799,9481.45,TOK,20:14
51800,3793.17,NY,13:31
51801,3208.5,TOK,09:54
51802,645.374,PAR,23:28
51803,8436.57,NY,01:34
51804,7020.5,PAR,09:52
51805,5737.82,NY,07:49
51806,5485.75,PAR,04:44
51807,999.088,LA,23:34
51808,3730.22,TOK,22:16
51809,1522.84,CHI,03:39
51810,9585.17,MUM,04:20
51811,6252.72,TOK,17:33
51812,1265.35,PAR,22:05
51813,6769.27,LON,21:30
51814,778.294,CHI,04:52
51815,7508.55,PAR,01:46
51816,999.944,PAR,00:46
51817,116.752,NY,23:13
51818,664.762,LA,22:21
51819,3864.73,TOK,12:31
51820,814.739,LON,02:56
51821,4895.23,MUM,12:16
51822,5603.13,TX,21:59
51823,5842.73,CHI,00:10
51824,2856.74,TX,09:45
51825,7274.82,CHI,19:32
51826,3372.56,LA,07:11
51827,6343.24,TOK,23:01
51828,7717.79,TX,16:25
51829,4686.86,TOK,10:25
51830,1031.54,TOK,22:35
51831,5876.51,TOK,20:12
51832,8695.79,LA,08:21
51833,189.315,TX,15:17
51834,1435.95,CHI,04:49
51835,5113.61,LA,03:01
51836,2674.37,NY,08:23
51837,4537.11,LA,02:47
51838,4813.53,TOK,07:45
51839,1675.05,CHI,08:15
51840,8688.02,MUM,22:02
51841,3794.5,NY,18:56
51842,9578.39,LON,17:49
51843,8739.7,TOK,01:51
51844,754.017,TOK,05:59
51845,6923.1,LON,07:25
51846,3090.08,TX,03:51
51847,8108.15,NY,09:05
51848,8646.2,CHI,20:36
51849,2805.84,CHI,07:10
51850,6360.89,LON,23:01
51851,3303.47,LA,16:15
51852,459.429,CHI,12:57
51853,2424.68,PAR,22:23
51854,8100.11,LA,08:42
51855,1515.56,CHI,21:52
51856,4470.56,TX,06:13
51857,4449.47,LON,19:03
51858,9579.35,PAR,02:04
51859,9799.71,NY,19:28
51860,4958.5,LON,18:23
51861,9427.57,LA,09:32
51862,426.912,NY,08:31
51863,3164.02,MUM,05:52
51864,3411.19,NY,19:46
51865,4948.95,TX,12:52
51866,1195.78,MUM,11:01
51867,9042.01,TX,17:37
51868,7508.01,TX,12:42
51869,5578.08,PAR,09:05
51870,3129.12,PAR,21:47
51871,5077.95,LA,21:59
51872,652.916,MUM,09:22
51873,4216.39,TX,20:14
51874,6775.05,LON,15:28
51875,3607.11,MUM,00:02
51876,8986.38,NY,14:57
51877,3234.31,NY,19:09
51878,3320.71,MUM,01:20
51879,4221.77,TX,20:10
51880,4711.62,TX,21:00
51881,6456.24,MUM,16:27
51882,4431.68,TOK,19:22
51883,3851.86,TX,08:55
51884,7354.66,CHI,18:10
51885,6228.51,NY,14:31
51886,4473.35,CHI,11:56
51887,1152.24,PAR,11:36
51888,6782.19,NY,04:09
51889,7281.99,PAR,13:39
51890,6810.33,PAR,21:29
51891,9059.21,CHI,16:36
51892,4555.2,PAR,03:49
51893,1351.82,CHI,14:05
51894,3073.24,LON,14:34
51895,9564.76,NY,05:51
51896,3041.53,PAR,03:48
51897,1877.42,NY,23:39
51898,2053.61,TOK,14:07
51899,7978.11,MUM,06:23
51900,2640.2,PAR,01:37
51901,8834.01,LON,20:18
51902,1824.55,TOK,23:53
51903,582.373,LA,15:13
51904,7974.93,NY,09:35
51905,5513.45,LON,21:08
51906,2799.05,TX,14:59
51907,2984.29,MUM,05:27
51908,3860.04,LA,13:22
51909,374.708,NY,23:42
51910,7719.73,CHI,10:25
51911,1700.29,LA,07:42
51912,7383.28,LON,04:26
51913,5658.72,TOK,00:01
51914,9156.95,PAR,21:59
51915,2574.96,NY,01:53
51916,6647.68,LA,02:03
51917,6325.83,LON,02:21
51918,661.984,CHI,11:49
51919,1399.9,LA,00:19
51920,7864.68,TX,20:24
51921,5357.65,TOK,13:52
51922,6349.21,PAR,06:31
51923,7252.66,TOK,21:18
51924,6520.65,PAR,13:11
51925,5661.85,LA,16:42
51926,7837.13,TOK,20:22
51927,2457.83,MUM,11:15
51928,743.935,LA,09:26
51929,271.706,MUM,05:19
51930,5142.28,CHI,00:56
51931,2176.84,CHI,11:39
51932,2097.46,LON,08:19
51933,4841.82,TOK,05:51
51934,3167.14,NY,05:46
51935,2022.67,CHI,18:10
51936,2894.46,NY,12:35
51937,6347.34,PAR,03:20
51938,729.682,LON,06:48
51939,1144.27,NY,00:04
51940,839.425,MUM,10:29
51941,987.119,PAR,15:45
51942,1613.48,TX,06:31
51943,8683.44,MUM,01:13
51944,2049.99,MUM,15:46
51945,7055.92,TOK,14:09
51946,8437.42,CHI,14:01
51947,9232.16,CHI,06:20
51948,8203.87,LON,05:41
51949,571.642,TX,18:38
51950,5044.61,MUM,15:31
51951,5190.23,NY,14:04
51952,9915.69,TX,14:05
51953,5391.95,TOK,19:11
51954,1374.02,TX,21:14
51955,6759.98,PAR,08:33
51956,4896.33,PAR,18:35
51957,1689.82,MUM,23:11
51958,1068.39,TOK,21:17
51959,6735.8,CHI,04:08
51960,5744.23,LA,05:15
51961,355.176,LON,01:41
51962,6661.35,PAR,20:26
51963,6968.48,NY,11:27
51964,5130.1,CHI,07:11
51965,8171.52,CHI,17:29
51966,3304.53,TX,16:33
51967,1718.06,LON,15:10
51968,3343.51,TOK,11:58
51969,1522.83,PAR,19:35
51970,9550.24,TOK,20:44
51971,9156.68,NY,14:09
51972,6283.43,TX,01:37
51973,6381.72,CHI,19:57
51974,9817.53,LA,00:59
51975,4374.84,CHI,12:24
51976,98.3435,NY,12:21
51977,7035.05,TOK,00:09
51978,3773.03,MUM,21:10
51979,8347.72,MUM,04:03
51980,6574.59,NY,01:43
51981,8507.24,TOK,04:04
51982,8165.96,LA,05:30
51983,3558.13,CHI,22:01
51984,3681.13,TX,20:24
51985,5679.07,LA,13:40
51986,2727.68,LA,09:30
51987,6505.36,MUM,18:56
51988,1858.65,LA,04:57
51989,361.989,PAR,07:18
51990,1537.77,NY,17:37
51991,1172.04,TX,05:50
51992,3115.72,PAR,00:11
51993,9132.43,NY,07:02
51994,7268.47,TX,16:09
51995,7736.92,TOK,01:06
51996,6599.75,CHI,02:23
51997,4661.05,TOK,23:28
51998,9658.73,LA,13:12
51999,5833.48,LA,16:52
52000,1468.61,NY,18:02
52001,6288.41,PAR,19:14
52002,4767.5,LON,15:01
52003,204.208,LA,22:02
52004,9450.47,TX,00:46
52005,2895.97,CHI,06:27
52006,9111.61,LON,09:18
52007,564.629,LON,08:07
52008,5339.43,CHI,03:24
52009,2897.05,LON,21:38
52010,6300.15,LON,14:25
52011,4838.48,TX,08:45
52012,1533.27,TX,17:43
52013,9710.77,LON,04:46
52014,4197.06,PAR,07:46
52015,7302.44,NY,03:37
52016,5870.51,MUM,14:47
52017,3579.71,PAR,19:47
52018,2261.96,LON,17:08
52019,4546.55,LA,00:32
52020,1860.62,NY,14:32
52021,2439.78,LON,17:21
52022,7653.36,TOK,02:52
52023,2034.07,CHI,10:50
52024,6016.7,PAR,03:23
52025,8141.15,MUM,19:50
52026,9739.21,LA,02:33
52027,6514.99,TOK,07:03
52028,7310.19,TOK,14:58
52029,998.753,MUM,01:33
52030,2499.4,LA,18:43
52031,5190.35,MUM,21:21
52032,4179.98,LA,02:26
52033,586.966,TOK,05:40
52034,5367.42,TOK,22:17
52035,6296.27,TX,04:15
52036,2359.67,TX,00:50
52037,1086.11,PAR,13:18
52038,5365.65,CHI,21:00
52039,5973.08,LA,12:41
52040,7427.57,CHI,08:00
52041,2644.47,CHI,19:55
52042,9691.97,MUM,23:55
52043,2270.18,PAR,21:08
52044,8983.39,LA,10:29
52045,6254.77,NY,10:38
52046,6856.87,LON,13:13
52047,1052.95,CHI,20:07
52048,2440.41,LON,20:11
52049,1393.4,TOK,06:28
52050,1077.75,LA,09:00
52051,1776.58,LA,23:28
52052,6386.4,TOK,05:18
52053,5587.58,TOK,06:06
52054,5961.86,LA,18:50
52055,5421.06,TX,10:49
52056,3656.3,CHI,10:17
52057,2275.08,NY,19:04
52058,8524.22,TX,13:17
52059,6601.05,NY,17:31
52060,6278.52,TOK,01:44
52061,9457.49,LON,22:21
52062,7400.73,LA,17:12
52063,6127.02,PAR,14:29
52064,68.0578,CHI,17:34
52065,3210.47,LA,17:51
52066,9731.42,TX,22:06
52067,750.362,TOK,16:26
52068,9636.09,NY,18:23
52069,6461.39,MUM,07:05
52070,7544.3,LA,21:14
52071,6810.01,NY,18:20
52072,7295.07,LA,22:55
52073,5398.38,LA,00:38
52074,2774.61,PAR,14:13
52075,4998.09,LON,20:00
52076,6308.58,PAR,18:54
52077,8098.55,TOK,15:39
52078,4523.98,LON,07:19
52079,799.565,MUM,15:52
52080,989.802,CHI,10:38
52081,2951.74,LA,22:50
52082,1491.87,NY,20:12
52083,5587.01,PAR,03:40
52084,4325.29,CHI,18:11
52085,932.535,LON,01:09
52086,3743.08,CHI,19:22
52087,879.592,CHI,22:04
52088,5181.14,CHI,08:44
52089,7066.71,PAR,20:55
52090,9616.2,TX,05:52
52091,7595.92,CHI,06:01
52092,2920.86,LON,11:39
52093,2578.56,LON,03:23
52094,8726.83,LA,22:20
52095,9130.48,TX,16:27
52096,7665.75,TOK,13:15
52097,3847.56,TX,20:40
52098,5218.3,LON,23:57
52099,5435.65,LON,14:16
52100,1317.67,NY,07:50
52101,282.293,TOK,15:35
52102,3014.24,MUM,21:32
52103,583.437,CHI,14:10
52104,254.883,LA,01:36
52105,5665.05,CHI,09:48
52106,8793.28,TOK,12:50
52107,7525.49,TX,01:48
52108,5409.71,PAR,21:28
52109,3610.16,NY,06:25
52110,8953.44,TX,19:28
52111,8100.68,TX,00:20
52112,2160.12,TOK,01:22
52113,8897.56,CHI,19:33
52114,8282.4,MUM,04:25
52115,6497.07,LA,02:10
52116,5433.52,TX,02:47
52117,7339.46,PAR,21:50
52118,8737.72,PAR,20:25
52119,1674.85,TX,00:21
52120,4587.35,TX,05:00
52121,93.1721,LA,07:47
52122,3460.05,MUM,09:35
52123,9675.88,TX,20:28
52124,3287.42,NY,23:32
52125,2260.93,TOK,12:28
52126,9770.71,NY,18:57
52127,8751,TOK,05:04
52128,6924.12,LON,16:02
52129,8469.94,PAR,06:57
52130,1690.07,TX,23:21
52131,1069.5,PAR,11:43
52132,8038.64,CHI,07:41
52133,612.792,PAR,16:14
52134,6356.64,TX,05:53
52135,3496.06,LA,04:07
52136,5587.75,LA,20:20
52137,9406.32,PAR,02:31
52138,3221.37,LON,01:42
52139,1185.93,CHI,00:54
52140,4637.13,CHI,08:17
52141,9789.68,LA,03:00
52142,5610.58,TX,12:47
52143,4934.13,TOK,04:59
52144,3393.15,MUM,21:06
52145,4194.87,PAR,00:31
52146,7717.17,NY,10:10
52147,1989.13,PAR,06:54
52148,2969.17,NY,13:11
52149,2975.88,MUM,19:36
52150,3085.71,CHI,00:15
52151,1955.58,CHI,15:35
52152,3111.89,TOK,13:21
52153,914.243,TX,18:45
52154,8605.23,MUM,00:10
52155,9543.37,CHI,04:31
52156,9107.6,TX,05:14
52157,400.786,TOK,02:46
52158,8734.22,LON,04:55
52159,3970.74,PAR,04:04
52160,9993.66,NY,17:51
52161,8292.2,MUM,11:01
52162,9964.2,LON,15:33
52163,3610.64,LA,08:43
52164,8436.06,TOK,02:36
52165,582.65,LON,01:22
52166,1324.82,NY,04:17
52167,8872.75,LON,17:24
52168,6879.35,TX,19:44
52169,7376.48,LA,22:52
52170,1109.5,LON,13:44
52171,2172.73,MUM,12:18
52172,8353.42,LA,04:39
52173,5184.97,CHI,04:26
52174,194.875,NY,13:41
52175,9544.09,CHI,09:23
52176,361.009,MUM,15:15
52177,5368.62,NY,05:45
52178,7534.91,PAR,10:56
52179,1129.11,PAR,15:07
52180,7648.12,NY,11:27
52181,1256.35,TX,03:45
52182,848.733,TOK,08:22
52183,1356.78,NY,08:19
52184,9266.96,TOK,07:49
52185,1072.68,CHI,20:15
52186,4911.49,CHI,05:54
52187,1800.39,TX,02:43
52188,505.521,LON,14:39
52189,9396.64,PAR,08:36
52190,8569.51,TOK,16:32
52191,2833.31,CHI,16:24
52192,8634.98,NY,17:19
52193,3677.65,CHI,23:06
52194,6055.55,MUM,07:11
52195,457.927,TOK,18:43
52196,9793.92,TX,16:22
52197,6515.18,CHI,21:05
52198,8401.28,PAR,01:25
52199,1892.01,NY,09:37
52200,2569.38,TX,01:21
52201,4235.45,LA,23:27
52202,5661.71,TOK,21:16
52203,6709.76,TOK,21:44
52204,1807.13,NY,09:20
52205,5289.46,MUM,17:05
52206,3204.75,TOK,12:48
52207,8072.7,LON,06:03
52208,4752.86,NY,04:08
52209,6387.4,TX,09:52
52210,3964.2,NY,20:50
52211,54.6246,LA,14:59
52212,9659.03,CHI,20:50
52213,7971.35,LON,03:47
52214,4400.83,MUM,02:59
52215,6857.97,LON,00:21
52216,6350.33,LA,14:19
52217,4735.74,TX,17:41
52218,7397.46,NY,08:33
52219,5028.44,PAR,10:34
52220,7597.32,LON,09:59
52221,5403.45,PAR,00:10
52222,8622.64,LON,17:05
52223,3060.79,TOK,11:12
52224,9691.31,PAR,07:27
52225,2940.71,LON,03:00
52226,8260.41,CHI,06:05
52227,2123.54,PAR,01:03
52228,2412.15,MUM,05:42
52229,7622.47,PAR,05:25
52230,821.505,MUM,22:30
52231,7928.45,LA,20:39
52232,3578.01,TX,05:02
52233,7122.53,MUM,01:31
52234,8109.24,LA,08:46
52235,8085.82,MUM,03:53
52236,3706.5,NY,15:46
52237,5428.71,MUM,15:19
52238,5763.25,LA,00:28
52239,470.835,TOK,20:04
52240,8762.56,MUM,10:26
52241,7596.49,TX,20:39
52242,3337.59,LA,16:00
52243,3393.18,LON,11:13
52244,1451.43,TX,03:17
52245,6796.9,MUM,06:02
52246,3886.61,LA,05:06
52247,2007.32,TX,18:36
52248,1760.6,CHI,04:48
52249,877.567,LON,13:20
52250,6606.44,TOK,11:47
52251,285.777,LA,19:05
52252,6493.33,TX,08:41
52253,5457.92,LON,11:56
52254,5277.25,NY,18:52
52255,9180.44,LON,02:35
52256,7004.66,LA,04:12
52257,2229.74,CHI,10:30
52258,1367.12,NY,23:18
52259,2061.12,NY,13:31
52260,7261.5,MUM,05:48
52261,787.521,LA,08:38
52262,5397.17,CHI,03:53
52263,5987.78,CHI,11:27
52264,2106.28,NY,20:33
52265,2346.72,TOK,09:50
52266,5917.61,TOK,12:08
52267,6506.33,MUM,17:33
52268,5504.01,CHI,01:54
52269,4447.72,MUM,08:20
52270,1977.89,TX,21:12
52271,6461.52,NY,08:20
52272,6080.33,LA,21:12
52273,661.37,PAR,23:52
52274,1687.43,CHI,10:59
52275,7952.13,CHI,01:44
52276,4660.32,TX,20:45
52277,5327.08,LON,13:07
52278,2331.29,LON,13:42
52279,1473.29,PAR,18:31
52280,2212.14,LON,21:44
52281,3201.86,NY,12:44
52282,9365.31,LON,01:21
52283,811.395,MUM,03:26
52284,6766.64,TOK,22:17
52285,2979.29,NY,10:51
52286,6397.61,LA,12:40
52287,9175.44,CHI,19:59
52288,9816.97,LA,21:47
52289,2397.61,MUM,18:04
52290,1198.26,CHI,21:57
52291,8384.83,CHI,22:00
52292,2846.1,LON,05:17
52293,9891.62,LON,15:15
52294,7722.19,PAR,06:26
52295,8701.04,TX,23:47
52296,1171.82,LA,22:10
52297,3220.13,LON,04:07
52298,4118.32,CHI,02:48
52299,6409.53,PAR,09:13
52300,3439.33,PAR,02:18
52301,9586.47,NY,05:51
52302,3497.45,PAR,02:43
52303,2613.67,LA,16:04
52304,5602.36,TX,12:44
52305,3585.09,TOK,13:04
52306,9582.51,NY,09:10
52307,7998.12,LA,11:07
52308,3772.87,LON,16:56
52309,663.23,LON,00:35
52310,1279.38,TX,00:27
52311,3601.35,MUM,11:37
52312,1158.14,CHI,06:35
52313,4747.42,PAR,09:01
52314,1663.39,LA,23:27
52315,6866.08,CHI,22:34
52316,3737.2,CHI,22:11
52317,7481.33,NY,20:37
52318,6818.43,MUM,16:51
52319,3920.93,LON,09:52
52320,6165.27,TX,17:11
52321,2374.44,LON,03:27
52322,6501.33,TOK,04:29
52323,8383.06,TX,05:18
52324,5708.05,LA,04:39
52325,3788.54,PAR,13:56
52326,7091.85,PAR,22:20
52327,716.877,TX,11:21
52328,7684.04,TX,00:15
52329,4009.24,LON,01:25
52330,9809.47,NY,00:46
52331,6707.27,LA,00:38
52332,2422.21,CHI,04:17
52333,6537.24,TOK,16:04
52334,8872.86,TX,03:52
52335,9589.78,TOK,03:56
52336,6575.42,LA,19:06
52337,4216.75,LA,22:18
52338,875.33,MUM,22:26
52339,3825.14,MUM,07:44
52340,1776.1,LON,06:10
52341,6802.29,MUM,00:55
52342,9484.17,TOK,16:12
52343,491.393,NY,22:07
52344,4249,NY,02:18
52345,6182.61,LA,12:11
52346,195.946,CHI,03:15
52347,67.8291,TOK,07:35
52348,6559.24,LA,03:13
52349,5143.58,TX,05:17
52350,2879.61,NY,23:11
52351,7333.93,NY,06:09
52352,4637.6,CHI,19:27
52353,2488.67,MUM,17:23
52354,1806,CHI,16:41
52355,288.692,PAR,07:06
52356,4767.23,PAR,12:17
52357,206.091,PAR,04:59
52358,8685.13,TX,15:21
52359,9908.08,PAR,18:29
52360,8613.28,TX,14:29
52361,9267.82,LA,19:23
52362,6679.14,PAR,07:52
52363,1755.95,CHI,16:56
52364,5813.83,TOK,11:34
52365,4543.95,PAR,04:05
52366,362.239,LON,21:17
52367,1166.78,PAR,04:56
52368,8620.22,TOK,21:09
52369,1474.36,PAR,06:22
52370,1876.36,NY,18:47
52371,729.442,MUM,00:30
52372,9979.95,PAR,21:57
52373,9545,LON,02:21
52374,1129.45,TOK,08:58
52375,3649.33,LON,20:33
52376,2948.7,CHI,09:56
52377,4338.91,TX,14:00
52378,7392.49,TX,15:03
52379,1751.37,TX,04:32
52380,3808.42,LA,01:26
52381,5378.62,TOK,19:41
52382,8469.84,TX,17:29
52383,2291.64,TOK,22:56
52384,5288.99,CHI,06:24
52385,4262.85,MUM,06:56
52386,3512.65,NY,01:03
52387,1172.21,MUM,00:08
52388,6141.6,MUM,15:23
52389,1907.93,TX,23:13
52390,2390.17,TOK,01:20
52391,3981.23,LA,02:28
52392,7401.49,MUM,19:53
52393,2921.83,TX,04:17
52394,6686.12,CHI,14:11
52395,1816.59,LON,09:22
52396,6298.54,LON,05:43
52397,5553.46,LA,06:39
52398,9281.99,TOK,06:30
52399,5733.91,TOK,21:56
52400,7782.61,MUM,18:01
52401,6211.52,LON,03:18
52402,8797.73,CHI,03:27
52403,4502.99,TOK,10:58
52404,7180.67,MUM,02:23
52405,5083.64,CHI,11:59
52406,9138.14,NY,01:08
52407,2220.41,LA,04:03
52408,4428.71,MUM,08:33
52409,1460.99,TX,02:50
52410,7784.03,NY,13:20
52411,8310.1,PAR,10:55
52412,2602.47,TX,05:15
52413,2415.54,MUM,00:26
52414,1010.83,PAR,01:06
52415,3101.91,NY,20:48
52416,1461.61,PAR,21:52
52417,7011.07,TOK,04:20
52418,9940.3,MUM,18:23
52419,9304.28,NY,14:04
52420,191.952,LON,21:34
52421,1099.62,PAR,12:03
52422,6627,PAR,19:58
52423,1774.75,NY,06:57
52424,6504.2,LON,18:08
52425,5950.74,LON,15:25
52426,1961.94,TX,11:33
52427,3772.09,PAR,13:44
52428,2572.28,TOK,14:55
52429,4846.43,MUM,19:28
52430,6967.91,TX,07:36
52431,6964.62,TX,00:34
52432,8666.51,CHI,00:18
52433,9139.67,LA,17:59
52434,4149.04,TOK,22:54
52435,812.553,CHI,00:38
52436,767.738,PAR,14:01
52437,2380.07,PAR,18:32
52438,4120.27,TOK,03:20
52439,9746.86,CHI,12:56
52440,8920.8,MUM,23:37
52441,9585.77,MUM,22:20
52442,4308.68,NY,11:16
52443,78.1489,CHI,11:10
52444,368.172,LA,22:20
52445,1994.28,NY,05:46
52446,5408.81,LON,16:03
52447,7579.48,PAR,12:55
52448,3875.38,MUM,06:23
52449,3205.69,TOK,18:01
52450,3608.64,MUM,05:32
52451,9940.78,CHI,23:08
52452,7281.92,MUM,07:00
52453,532.294,NY,23:25
52454,26.4801,NY,08:22
52455,1113.7,LON,13:33
52456,1694.77,TX,05:49
52457,8359.19,LON,13:37
52458,4280,CHI,02:30
52459,2839.4,NY,05:05
52460,9029.88,MUM,18:31
52461,932.543,LON,04:16
52462,2433.45,LA,10:29
52463,6945.64,TX,11:05
52464,4216.32,PAR,05:04
52465,8356.37,MUM,12:11
52466,2207.85,TX,20:13
52467,3070.58,NY,08:22
52468,3421.48,NY,17:33
52469,8007.06,LA,15:34
52470,840.623,MUM,15:27
52471,5776.67,LON,06:30
52472,7233.25,LON,00:12
52473,507.47,LA,16:00
52474,9416.96,TOK,22:10
52475,2121.56,TOK,03:36
52476,3485.5,NY,09:53
52477,8782.89,NY,22:21
52478,2405.12,MUM,06:03
52479,4588.09,NY,21:50
52480,1454.3,TOK,11:26
52481,6127.43,CHI,11:28
52482,8605.82,PAR,07:49
52483,7651.89,LON,18:32
52484,3589.86,MUM,22:12
52485,6114.91,LON,10:28
52486,4097.06,LA,00:41
52487,6777.87,PAR,15:16
52488,7228.2,LA,20:49
52489,7679.09,MUM,06:20
52490,9909.97,PAR,07:44
52491,1995.33,LA,13:51
52492,5545.3,MUM,20:44
52493,6767.3,TX,00:55
52494,7826.17,LON,14:38
52495,6103.86,CHI,08:31
52496,8721.91,LON,15:23
52497,1199.92,PAR,20:04
52498,9953.73,LA,19:08
52499,1525.44,NY,22:41
52500,8263.28,PAR,08:50
52501,2203.5,PAR,00:30
52502,5941.83,LON,22:38
52503,4701.29,MUM,13:53
52504,5871.89,PAR,15:21
52505,2502.65,LA,03:19
52506,6907.02,MUM,00:27
52507,1456.76,LA,15:47
52508,7140.51,LA,07:00
52509,124.169,NY,18:40
52510,6449.65,LA,20:45
52511,3877.18,TX,17:13
52512,4037.28,MUM,01:03
52513,9663.52,CHI,12:52
52514,7881.18,PAR,22:01
52515,9087.57,CHI,05:11
52516,6463.59,TOK,07:58
52517,9509.27,TOK,13:26
52518,9656.24,PAR,14:45
52519,5618.65,CHI,20:09
52520,8139.6,LON,12:20
52521,6812.1,LA,19:41
52522,635.914,LON,20:54
52523,2369.16,NY,20:49
52524,2242.54,LA,04:30
52525,5067.09,PAR,19:18
52526,850.286,CHI,08:17
52527,3906.36,NY,13:08
52528,4987.18,MUM,00:44
52529,1779.17,MUM,03:11
52530,9340.98,LA,19:16
52531,637.49,TX,03:52
52532,9377.18,TX,07:34
52533,2179.88,TOK,14:18
52534,4472.81,CHI,11:22
52535,7200.79,CHI,08:07
52536,563.666,TX,16:31
52537,2056.91,LA,07:36
52538,1549.63,LON,02:30
52539,1583.77,LA,17:10
52540,6587.59,CHI,22:04
52541,7288.57,PAR,22:13
52542,9678.66,LA,06:13
52543,2436.35,TOK,16:23
52544,261.784,CHI,21:03
52545,1733.54,PAR,17:38
52546,357.953,PAR,06:40
52547,9964.13,LA,10:51
52548,6368.66,MUM,08:34
52549,692.532,TOK,21:31
52550,9442.18,TOK,17:03
52551,5242.32,TX,02:33
52552,7115.5,NY,23:13
52553,7362.81,TX,15:10
52554,6877.56,TOK,08:08
52555,6201.54,LA,07:51
52556,7324.43,NY,14:30
52557,5286.83,LON,19:43
52558,4871.41,PAR,20:00
52559,4015.83,MUM,06:15
52560,5854.43,PAR,04:15
52561,1518.95,MUM,00:23
52562,6853.97,MUM,21:49
52563,8763.31,LA,02:48
52564,8373.83,LON,17:42
52565,4008.34,MUM,20:54
52566,6202.7,PAR,13:12
52567,8669.68,TX,17:18
52568,2672.99,TOK,02:56
52569,3057.18,LA,09:14
52570,5292.67,LON,08:56
52571,8549.85,LON,18:59
52572,8625.37,TX,15:02
52573,6434.3,MUM,23:59
52574,2400.63,CHI,18:24
52575,715.502,MUM,13:47
52576,6965.48,NY,16:31
52577,1411.4,LON,13:43
52578,9192.85,TOK,23:55
52579,3831.94,PAR,18:31
52580,700.336,MUM,23:02
52581,5995.08,MUM,06:34
52582,3763.05,LON,20:24
52583,9040.75,TX,15:24
